time,open,high,low,close,volume
1673241000,11170.5,11174.0,11166.75,11167.5,262
1673241300,11167.25,11169.75,11164.75,11165.75,213
1673241600,11165.25,11170.25,11165.0,11169.25,154
1673241900,11169.5,11174.75,11168.5,11170.0,217
1673242200,11169.75,11171.25,11164.75,11169.25,250
1673242500,11169.75,11172.25,11161.0,11162.5,301
1673242800,11162.75,11165.25,11160.0,11165.0,249
1673243100,11165.0,11165.75,11162.75,11165.0,96
1673243400,11165.0,11169.75,11164.25,11169.0,198
1673243700,11169.0,11170.25,11166.5,11166.75,106
1673244000,11167.5,11168.75,11163.5,11166.0,200
1673244300,11166.0,11166.0,11161.0,11163.5,222
1673244600,11163.5,11163.5,11156.25,11158.75,345
1673244900,11158.5,11167.75,11158.5,11165.0,264
1673245200,11164.5,11165.25,11162.0,11163.5,116
1673245500,11165.0,11165.0,11161.25,11161.75,112
1673245800,11161.5,11161.5,11151.75,11155.0,564
1673246100,11154.5,11161.5,11153.5,11160.75,273
1673246400,11161.0,11162.5,11159.25,11160.5,209
1673246700,11159.5,11162.25,11157.25,11159.5,160
1673247000,11159.5,11160.25,11156.25,11159.5,113
1673247300,11159.75,11163.75,11157.5,11159.25,162
1673247600,11159.75,11161.0,11151.25,11151.25,505
1673247900,11151.25,11156.75,11148.0,11155.25,478
1673248200,11155.5,11157.75,11146.5,11157.25,579
1673248500,11157.5,11164.25,11156.75,11161.5,648
1673248800,11162.25,11168.25,11158.5,11160.75,468
1673249100,11160.5,11165.75,11153.0,11154.25,443
1673249400,11154.75,11160.0,11149.0,11152.0,808
1673249700,11152.0,11152.0,11134.0,11135.75,894
1673250000,11135.25,11137.75,11129.0,11136.25,897
1673250300,11135.75,11136.5,11125.5,11128.0,560
1673250600,11128.25,11132.0,11125.75,11131.75,418
1673250900,11130.75,11133.5,11124.0,11131.75,433
1673251200,11130.75,11134.75,11120.25,11132.75,1610
1673251500,11132.5,11138.0,11125.0,11136.75,1026
1673251800,11137.25,11145.0,11132.0,11137.5,1021
1673252100,11137.5,11145.0,11131.25,11141.5,952
1673252400,11142.25,11151.5,11142.25,11148.5,969
1673252700,11148.25,11150.25,11137.0,11148.0,860
1673253000,11147.75,11151.0,11132.25,11133.75,1077
1673253300,11133.25,11137.25,11130.0,11132.75,627
1673253600,11133.25,11138.0,11122.5,11137.75,938
1673253900,11137.25,11144.75,11129.0,11136.25,785
1673254200,11135.25,11136.5,11126.5,11132.0,542
1673254500,11131.5,11135.0,11127.5,11128.5,556
1673254800,11128.0,11146.0,11126.0,11145.25,782
1673255100,11145.5,11152.75,11140.25,11140.5,807
1673255400,11141.0,11149.75,11139.5,11148.0,519
1673255700,11148.5,11163.0,11146.0,11159.5,974
1673256000,11160.0,11167.0,11159.0,11167.0,968
1673256300,11166.5,11174.75,11161.25,11165.25,1197
1673256600,11165.75,11174.25,11161.75,11170.5,981
1673256900,11170.75,11175.5,11166.5,11169.75,601
1673257200,11170.25,11184.5,11169.0,11182.5,850
1673257500,11182.25,11187.25,11177.75,11182.25,918
1673257800,11182.75,11183.5,11165.75,11170.0,961
1673258100,11170.0,11171.0,11162.0,11165.25,804
1673258400,11165.75,11166.5,11156.25,11157.5,1162
1673258700,11158.25,11165.5,11157.75,11161.0,729
1673259000,11161.0,11168.25,11160.25,11165.0,702
1673259300,11165.0,11170.75,11157.75,11166.75,942
1673259600,11167.0,11176.25,11167.0,11170.5,660
1673259900,11171.25,11178.0,11165.0,11168.25,798
1673260200,11167.5,11169.25,11157.5,11160.5,654
1673260500,11160.25,11164.5,11154.5,11155.25,470
1673260800,11155.75,11161.5,11152.25,11156.25,614
1673261100,11156.0,11160.0,11154.0,11154.25,413
1673261400,11154.25,11156.75,11151.25,11156.0,372
1673261700,11155.75,11162.0,11155.25,11160.5,478
1673262000,11161.5,11169.75,11153.5,11166.75,769
1673262300,11166.5,11167.5,11156.0,11157.5,401
1673262600,11158.0,11161.5,11151.5,11157.5,782
1673262900,11158.25,11160.5,11148.5,11149.25,530
1673263200,11149.75,11150.0,11141.0,11146.25,802
1673263500,11146.75,11150.0,11144.0,11148.75,362
1673263800,11148.5,11149.0,11144.0,11145.75,371
1673264100,11146.0,11153.5,11145.75,11147.25,504
1673264400,11148.0,11152.75,11145.5,11152.0,349
1673264700,11152.0,11154.25,11147.0,11151.0,298
1673265000,11151.0,11158.0,11149.75,11155.5,472
1673265300,11155.75,11156.0,11147.25,11150.75,398
1673265600,11150.25,11163.0,11148.0,11162.25,837
1673265900,11162.0,11163.75,11158.25,11161.25,564
1673266200,11161.25,11166.5,11158.75,11162.75,531
1673266500,11163.25,11167.75,11159.75,11162.0,402
1673266800,11162.5,11166.0,11160.0,11163.75,357
1673267100,11164.0,11164.25,11160.75,11163.0,388
1673267400,11163.0,11183.0,11159.75,11176.0,1235
1673267700,11175.75,11185.75,11175.25,11180.25,869
1673268000,11180.25,11180.75,11171.5,11174.25,625
1673268300,11174.25,11180.5,11169.5,11171.0,732
1673268600,11171.0,11172.25,11165.5,11170.0,644
1673268900,11170.0,11173.25,11169.25,11171.0,367
1673269200,11171.0,11171.75,11155.75,11156.25,1145
1673269500,11156.25,11157.5,11146.5,11153.25,1285
1673269800,11153.5,11158.0,11150.75,11154.75,733
1673270100,11155.0,11164.0,11154.0,11163.25,1010
1673270400,11164.0,11179.0,11162.5,11173.5,1679
1673270700,11172.75,11184.5,11171.75,11184.0,1386
1673271000,11183.75,11197.25,11175.5,11191.25,2963
1673271300,11191.75,11194.5,11183.5,11183.75,1392
1673271600,11184.0,11192.75,11182.75,11188.75,1276
1673271900,11188.75,11194.5,11180.25,11183.25,1595
1673272200,11183.0,11186.75,11178.75,11186.75,1178
1673272500,11187.0,11191.25,11172.25,11175.0,1816
1673272800,11175.0,11184.5,11170.5,11183.0,1329
1673273100,11182.25,11184.0,11175.5,11178.25,827
1673273400,11178.75,11184.0,11171.75,11177.75,1433
1673273700,11177.5,11188.75,11172.75,11187.0,1919
1673274000,11186.75,11205.25,11181.25,11200.0,3869
1673274300,11200.0,11203.75,11193.5,11199.75,3536
1673274600,11199.75,11244.5,11199.25,11220.0,22497
1673274900,11219.75,11231.75,11194.75,11221.5,13200
1673275200,11221.25,11246.0,11196.75,11242.5,12046
1673275500,11242.0,11278.25,11242.0,11276.25,14631
1673275800,11276.25,11308.5,11272.25,11296.25,14052
1673276100,11296.5,11311.75,11286.0,11310.75,12226
1673276400,11310.75,11325.0,11304.25,11323.0,12485
1673276700,11323.25,11323.5,11299.0,11311.25,10023
1673277000,11311.25,11320.75,11286.75,11291.0,9083
1673277300,11291.0,11311.5,11286.25,11297.25,8822
1673277600,11298.0,11312.25,11280.0,11296.5,9259
1673277900,11296.5,11310.25,11286.5,11300.5,6162
1673278200,11301.0,11334.25,11300.75,11329.5,9248
1673278500,11329.25,11349.0,11327.25,11345.25,10267
1673278800,11345.25,11351.75,11333.25,11348.0,7883
1673279100,11347.75,11364.0,11346.5,11360.5,7306
1673279400,11360.5,11363.75,11352.75,11360.0,5039
1673279700,11360.0,11362.25,11332.75,11335.0,6508
1673280000,11335.25,11351.75,11334.0,11351.5,6819
1673280300,11351.25,11370.25,11348.5,11367.25,6239
1673280600,11367.25,11379.0,11363.5,11376.75,6099
1673280900,11376.75,11385.5,11365.25,11367.5,6775
1673281200,11367.25,11374.75,11361.5,11372.0,5152
1673281500,11371.75,11379.25,11369.25,11373.5,3654
1673281800,11373.75,11381.5,11359.0,11359.5,5529
1673282100,11359.5,11371.5,11354.0,11355.75,5671
1673282400,11355.75,11361.0,11350.0,11358.5,4612
1673282700,11358.25,11365.25,11351.5,11361.0,3332
1673283000,11361.25,11377.75,11357.5,11373.0,4141
1673283300,11372.75,11374.0,11358.5,11370.25,3416
1673283600,11370.25,11371.25,11357.75,11365.0,3888
1673283900,11364.75,11368.0,11354.0,11358.75,3501
1673284200,11359.25,11370.25,11358.25,11366.25,2946
1673284500,11366.25,11368.25,11350.0,11354.25,4734
1673284800,11354.0,11366.25,11353.5,11365.75,3318
1673285100,11365.75,11373.75,11361.25,11369.5,4153
1673285400,11369.5,11372.75,11359.5,11360.75,3057
1673285700,11361.0,11363.0,11341.0,11343.0,6302
1673286000,11343.0,11344.0,11331.0,11332.25,5258
1673286300,11332.25,11348.25,11331.5,11341.5,5706
1673286600,11341.75,11352.0,11338.5,11350.75,3426
1673286900,11350.5,11357.5,11345.5,11354.75,2869
1673287200,11354.75,11363.5,11345.25,11346.0,4425
1673287500,11346.0,11353.5,11339.75,11346.25,3896
1673287800,11345.75,11355.0,11336.75,11352.0,3434
1673288100,11351.75,11360.0,11347.5,11357.0,2941
1673288400,11356.75,11367.25,11354.5,11364.5,3420
1673288700,11364.25,11364.25,11353.25,11359.0,2529
1673289000,11359.25,11360.25,11341.25,11342.5,2724
1673289300,11342.5,11342.75,11312.75,11323.75,6068
1673289600,11323.5,11324.25,11284.0,11288.75,8958
1673289900,11289.0,11289.0,11264.0,11278.5,10433
1673290200,11279.0,11282.75,11268.0,11277.75,6804
1673290500,11277.5,11287.25,11268.75,11282.5,6174
1673290800,11282.75,11304.25,11280.75,11296.0,7034
1673291100,11296.5,11296.5,11265.25,11292.75,8414
1673291400,11292.75,11301.5,11283.5,11290.75,5887
1673291700,11291.0,11298.0,11283.75,11296.5,3015
1673292000,11296.5,11308.75,11294.25,11304.25,3857
1673292300,11303.75,11307.5,11285.25,11300.25,4762
1673292600,11300.0,11305.75,11283.5,11288.75,3746
1673292900,11288.75,11290.0,11269.25,11272.75,5428
1673293200,11273.0,11277.25,11262.0,11272.25,5589
1673293500,11272.0,11279.0,11257.25,11266.5,4705
1673293800,11267.0,11273.75,11258.75,11265.0,3884
1673294100,11264.75,11265.5,11220.25,11226.5,9389
1673294400,11226.75,11237.5,11221.25,11233.0,7204
1673294700,11232.75,11238.75,11217.0,11231.5,5550
1673295000,11231.75,11234.75,11205.0,11206.25,5597
1673295300,11206.5,11222.75,11203.0,11218.75,6475
1673295600,11218.75,11237.0,11216.0,11222.25,5322
1673295900,11222.0,11227.25,11212.0,11215.25,5087
1673296200,11215.25,11220.0,11191.0,11209.5,8705
1673296500,11209.75,11212.5,11194.75,11197.75,4760
1673296800,11198.0,11215.25,11192.5,11214.75,5131
1673297100,11214.75,11216.0,11182.5,11192.75,7868
1673297400,11193.0,11206.5,11177.25,11184.75,11084
1673297700,11185.25,11190.25,11159.75,11188.0,15918
1673298000,11187.75,11191.25,11171.5,11179.5,5856
1673298300,11179.5,11184.5,11176.75,11181.0,2129
1673298600,11181.0,11188.0,11181.0,11183.25,1709
1673298900,11183.75,11184.5,11177.75,11178.0,669
1673299200,11177.75,11181.25,11177.0,11180.0,312
1673299500,11180.25,11183.25,11177.5,11181.75,325
1673299800,11181.75,11183.5,11176.5,11179.5,350
1673300100,11179.75,11182.5,11174.25,11178.25,380
1673300400,11178.25,11180.5,11177.25,11180.0,205
1673300700,11180.0,11186.25,11179.5,11183.25,363
1673301000,11182.75,11185.0,11182.25,11184.75,186
1673301300,11185.0,11185.25,11182.5,11184.75,360
1673305200,11184.75,11187.0,11180.0,11180.75,735
1673305500,11180.5,11184.5,11178.5,11183.5,420
1673305800,11184.0,11186.0,11180.25,11183.25,248
1673306100,11182.75,11183.5,11180.75,11181.5,103
1673306400,11181.5,11183.25,11175.0,11179.0,246
1673306700,11179.5,11184.0,11179.5,11182.75,154
1673307000,11182.75,11184.0,11179.75,11181.5,154
1673307300,11181.5,11183.75,11181.5,11182.25,80
1673307600,11182.25,11182.75,11178.25,11178.5,117
1673307900,11178.0,11179.0,11174.0,11177.5,329
1673308200,11177.5,11178.0,11169.0,11174.5,294
1673308500,11174.5,11175.75,11166.0,11173.75,493
1673308800,11174.25,11176.25,11168.0,11174.25,486
1673309100,11173.75,11174.5,11165.5,11169.25,383
1673309400,11168.5,11170.0,11166.25,11167.75,201
1673309700,11168.0,11168.0,11152.75,11157.25,967
1673310000,11158.25,11158.25,11147.0,11149.25,587
1673310300,11149.25,11151.5,11142.75,11150.0,604
1673310600,11149.25,11150.75,11144.0,11148.25,375
1673310900,11149.0,11155.75,11147.75,11153.5,245
1673311200,11153.25,11155.0,11151.0,11151.25,204
1673311500,11151.75,11157.75,11150.75,11155.25,249
1673311800,11155.75,11157.25,11152.75,11154.25,207
1673312100,11153.5,11155.25,11152.25,11154.25,190
1673312400,11153.75,11164.0,11153.0,11160.5,722
1673312700,11160.0,11165.0,11157.75,11163.0,260
1673313000,11163.5,11164.25,11158.5,11160.5,285
1673313300,11160.25,11163.25,11157.5,11161.0,266
1673313600,11160.75,11168.5,11160.0,11167.5,310
1673313900,11168.0,11170.75,11165.75,11169.5,265
1673314200,11169.0,11171.0,11163.5,11165.0,258
1673314500,11166.0,11167.0,11160.75,11161.25,257
1673314800,11161.5,11163.25,11157.5,11161.25,342
1673315100,11161.25,11167.0,11160.75,11163.5,248
1673315400,11162.5,11172.25,11162.0,11172.0,290
1673315700,11173.0,11179.0,11171.75,11174.25,437
1673316000,11175.0,11176.75,11171.75,11176.5,181
1673316300,11176.25,11176.75,11172.0,11173.25,135
1673316600,11173.5,11177.75,11173.5,11175.5,202
1673316900,11175.5,11178.0,11172.0,11173.0,200
1673317200,11173.0,11174.0,11164.5,11166.5,523
1673317500,11167.0,11168.75,11155.5,11157.5,486
1673317800,11157.75,11157.75,11137.25,11138.0,732
1673318100,11138.75,11141.5,11126.0,11132.25,1118
1673318400,11133.0,11134.0,11125.0,11134.0,583
1673318700,11133.75,11141.75,11132.25,11140.0,464
1673319000,11140.25,11143.5,11140.0,11140.25,289
1673319300,11140.25,11142.25,11136.25,11142.25,246
1673319600,11142.25,11142.25,11136.0,11141.75,299
1673319900,11141.75,11143.5,11138.0,11140.75,186
1673320200,11140.25,11146.0,11138.5,11145.5,276
1673320500,11145.25,11145.75,11142.0,11144.25,141
1673320800,11144.25,11154.75,11144.25,11150.25,531
1673321100,11151.0,11151.25,11145.25,11151.25,341
1673321400,11151.5,11152.0,11142.25,11145.75,332
1673321700,11146.0,11146.0,11140.25,11143.25,196
1673322000,11144.75,11148.5,11144.0,11146.75,209
1673322300,11147.5,11147.5,11140.25,11142.0,304
1673322600,11142.75,11144.75,11132.0,11134.0,524
1673322900,11134.25,11144.5,11130.0,11143.25,415
1673323200,11142.5,11147.0,11142.5,11145.5,273
1673323500,11144.5,11145.75,11140.5,11145.5,240
1673323800,11145.0,11146.0,11140.0,11144.0,130
1673324100,11144.0,11146.0,11141.5,11145.25,116
1673324400,11145.5,11147.5,11143.75,11147.25,112
1673324700,11147.5,11149.0,11142.25,11146.0,194
1673325000,11145.75,11146.5,11140.75,11142.25,123
1673325300,11142.0,11145.25,11141.5,11143.5,74
1673325600,11143.75,11144.25,11141.0,11141.5,102
1673325900,11142.0,11144.25,11139.75,11143.5,142
1673326200,11143.75,11144.75,11141.25,11141.25,93
1673326500,11141.5,11147.0,11141.25,11145.25,127
1673326800,11145.0,11146.5,11139.0,11144.0,272
1673327100,11145.25,11152.5,11143.75,11151.5,360
1673327400,11151.25,11151.25,11146.75,11148.5,110
1673327700,11148.5,11152.25,11146.75,11151.75,113
1673328000,11152.5,11156.75,11150.25,11153.5,278
1673328300,11154.25,11159.5,11153.75,11159.5,296
1673328600,11159.5,11160.75,11154.0,11156.75,233
1673328900,11156.5,11160.5,11155.0,11160.25,126
1673329200,11160.0,11166.75,11160.0,11163.5,395
1673329500,11163.25,11166.0,11162.75,11164.25,117
1673329800,11164.5,11164.5,11156.75,11157.75,229
1673330100,11157.5,11161.5,11154.75,11160.5,334
1673330400,11160.25,11169.25,11160.25,11168.25,350
1673330700,11168.75,11168.75,11163.5,11166.5,186
1673331000,11167.0,11170.5,11164.5,11167.75,202
1673331300,11168.0,11172.5,11166.25,11168.5,296
1673331600,11169.0,11170.0,11164.75,11168.5,126
1673331900,11168.0,11171.5,11165.25,11166.5,195
1673332200,11166.25,11167.25,11157.5,11158.0,363
1673332500,11158.5,11161.0,11156.0,11158.0,270
1673332800,11158.0,11159.25,11156.25,11156.5,201
1673333100,11156.5,11157.75,11153.5,11155.25,187
1673333400,11154.5,11158.25,11153.75,11157.0,148
1673333700,11157.0,11173.0,11156.75,11169.5,848
1673334000,11169.5,11174.25,11160.75,11161.5,714
1673334300,11162.5,11168.5,11158.5,11164.5,331
1673334600,11165.25,11170.75,11158.5,11159.0,425
1673334900,11158.5,11163.0,11155.75,11158.5,327
1673335200,11157.5,11161.5,11151.25,11161.0,475
1673335500,11160.75,11164.0,11157.75,11159.5,327
1673335800,11159.25,11167.75,11159.0,11167.5,387
1673336100,11166.75,11170.75,11162.0,11165.0,587
1673336400,11164.75,11173.0,11164.0,11171.0,362
1673336700,11171.5,11173.0,11168.75,11169.25,247
1673337000,11169.0,11169.5,11164.5,11166.5,234
1673337300,11166.0,11166.0,11157.0,11160.0,312
1673337600,11160.0,11170.25,11159.75,11166.25,765
1673337900,11165.0,11176.75,11164.5,11167.0,798
1673338200,11166.75,11167.5,11155.25,11158.75,623
1673338500,11159.5,11169.0,11157.5,11167.0,593
1673338800,11166.5,11186.5,11162.5,11184.25,1273
1673339100,11183.75,11183.75,11172.25,11173.25,787
1673339400,11172.5,11196.5,11168.0,11190.0,1840
1673339700,11189.5,11190.5,11179.5,11180.5,736
1673340000,11181.0,11184.75,11170.0,11171.75,533
1673340300,11172.75,11181.5,11170.5,11176.0,461
1673340600,11176.0,11181.25,11173.75,11178.25,540
1673340900,11177.5,11177.75,11167.25,11171.75,386
1673341200,11172.0,11178.25,11162.75,11166.5,1079
1673341500,11166.25,11174.5,11161.75,11172.0,879
1673341800,11172.5,11173.25,11157.25,11157.25,806
1673342100,11157.0,11171.5,11155.75,11164.25,891
1673342400,11164.0,11168.0,11158.5,11166.0,541
1673342700,11166.25,11177.5,11166.25,11173.5,844
1673343000,11174.0,11181.25,11170.0,11175.5,447
1673343300,11175.5,11187.0,11173.75,11186.0,553
1673343600,11186.0,11186.75,11179.0,11180.5,445
1673343900,11180.75,11189.0,11175.5,11188.75,500
1673344200,11188.5,11188.75,11180.5,11184.0,346
1673344500,11183.75,11189.5,11182.75,11189.0,283
1673344800,11188.25,11196.0,11183.0,11184.5,803
1673345100,11183.75,11184.75,11177.25,11182.5,379
1673345400,11183.0,11184.25,11176.25,11177.5,240
1673345700,11177.25,11185.0,11177.0,11184.5,328
1673346000,11184.25,11191.25,11182.0,11188.0,557
1673346300,11187.25,11190.25,11182.75,11186.75,285
1673346600,11187.75,11194.75,11187.25,11193.5,479
1673346900,11193.25,11205.75,11193.0,11200.25,1077
1673347200,11200.0,11205.5,11193.25,11194.25,777
1673347500,11194.25,11205.75,11194.0,11203.0,638
1673347800,11203.5,11204.75,11196.75,11198.0,588
1673348100,11197.25,11205.75,11196.5,11196.5,814
1673348400,11197.0,11200.0,11193.25,11193.75,345
1673348700,11193.5,11193.5,11183.5,11184.0,569
1673349000,11184.25,11184.25,11165.5,11166.25,1049
1673349300,11166.25,11176.75,11161.75,11175.25,966
1673349600,11175.0,11179.0,11169.75,11169.75,576
1673349900,11169.75,11173.75,11168.0,11169.25,368
1673350200,11169.75,11171.75,11153.5,11156.25,924
1673350500,11157.0,11158.75,11153.0,11156.25,644
1673350800,11156.5,11158.0,11136.75,11149.0,1560
1673351100,11149.0,11151.0,11144.75,11148.25,760
1673351400,11148.0,11153.75,11147.0,11148.5,522
1673351700,11148.75,11150.75,11141.25,11147.25,646
1673352000,11147.75,11149.5,11139.25,11147.0,794
1673352300,11147.0,11147.5,11129.75,11131.5,974
1673352600,11132.25,11137.0,11120.75,11135.75,1729
1673352900,11135.75,11138.25,11098.0,11107.75,3169
1673353200,11107.5,11109.25,11094.0,11104.5,2621
1673353500,11103.75,11115.0,11103.25,11113.0,1156
1673353800,11112.25,11114.25,11102.25,11103.25,693
1673354100,11103.0,11111.0,11100.5,11107.0,1039
1673354400,11106.75,11121.25,11106.25,11113.25,1316
1673354700,11112.75,11115.5,11103.5,11105.75,876
1673355000,11104.75,11116.5,11097.0,11114.5,1160
1673355300,11114.5,11121.0,11113.75,11117.75,636
1673355600,11116.75,11116.75,11104.5,11113.75,1198
1673355900,11113.5,11128.0,11109.5,11126.25,1331
1673356200,11127.0,11132.0,11118.0,11119.0,1438
1673356500,11119.5,11120.0,11107.5,11114.75,1471
1673356800,11115.0,11124.25,11109.75,11122.0,979
1673357100,11122.0,11122.25,11101.75,11102.25,1216
1673357400,11101.75,11108.5,11096.5,11107.75,1540
1673357700,11108.5,11115.25,11097.25,11108.5,1980
1673358000,11108.75,11114.0,11100.5,11110.5,1389
1673358300,11110.75,11112.5,11102.25,11111.75,1557
1673358600,11111.25,11121.75,11105.25,11120.75,1179
1673358900,11120.25,11130.0,11119.75,11128.0,1779
1673359200,11127.75,11168.5,11117.75,11167.5,8160
1673359500,11166.5,11174.0,11156.0,11168.75,5196
1673359800,11168.5,11176.0,11146.75,11170.25,3398
1673360100,11170.75,11172.25,11157.0,11169.5,1967
1673360400,11169.0,11169.25,11146.0,11155.75,2397
1673360700,11156.0,11162.25,11138.75,11142.75,3232
1673361000,11142.75,11246.0,11138.0,11239.75,25136
1673361300,11240.25,11243.75,11203.75,11212.0,15619
1673361600,11212.0,11218.0,11179.75,11193.5,13923
1673361900,11193.5,11213.25,11142.0,11186.75,16433
1673362200,11187.25,11224.0,11153.75,11218.5,14116
1673362500,11218.0,11236.25,11195.75,11210.25,9892
1673362800,11211.0,11221.75,11182.25,11209.0,11111
1673363100,11208.5,11226.5,11202.5,11215.25,7881
1673363400,11215.75,11267.0,11208.75,11255.5,11052
1673363700,11256.25,11283.25,11247.25,11248.25,9847
1673364000,11248.25,11254.0,11222.0,11236.0,7267
1673364300,11236.5,11251.0,11198.25,11208.0,7754
1673364600,11208.5,11208.75,11144.0,11153.25,14812
1673364900,11152.75,11176.5,11148.75,11168.0,7900
1673365200,11168.25,11176.25,11125.75,11131.0,9932
1673365500,11130.75,11158.5,11120.75,11151.5,9679
1673365800,11151.25,11196.5,11149.75,11188.25,9405
1673366100,11188.0,11219.5,11183.75,11207.5,8010
1673366400,11208.25,11213.75,11194.75,11212.5,6862
1673366700,11212.75,11213.75,11194.5,11198.5,4581
1673367000,11198.75,11223.5,11194.5,11208.75,6089
1673367300,11208.5,11219.0,11193.5,11198.5,5044
1673367600,11198.5,11217.0,11194.25,11213.0,4874
1673367900,11212.75,11214.75,11188.25,11194.75,5312
1673368200,11194.25,11204.0,11171.5,11180.75,5863
1673368500,11180.25,11193.0,11172.75,11175.25,4753
1673368800,11175.25,11188.75,11174.75,11183.25,3480
1673369100,11183.25,11194.0,11168.0,11186.25,5011
1673369400,11186.5,11195.0,11177.5,11186.5,3350
1673369700,11186.75,11204.0,11186.25,11191.0,4108
1673370000,11191.5,11191.5,11157.0,11168.5,6070
1673370300,11168.0,11194.75,11167.75,11194.75,3574
1673370600,11194.25,11213.75,11188.0,11206.75,3857
1673370900,11206.0,11209.25,11190.0,11193.0,3907
1673371200,11193.5,11201.5,11182.5,11200.0,2617
1673371500,11200.0,11203.25,11189.5,11194.75,2307
1673371800,11194.5,11207.25,11190.25,11201.5,2473
1673372100,11202.25,11233.5,11198.25,11232.5,4732
1673372400,11232.5,11233.5,11214.5,11217.0,3618
1673372700,11216.25,11221.75,11209.25,11218.5,2502
1673373000,11218.75,11227.25,11214.5,11219.75,2474
1673373300,11219.0,11223.25,11213.0,11218.75,2175
1673373600,11219.25,11232.75,11212.5,11227.0,4738
1673373900,11227.0,11243.25,11221.5,11241.25,3763
1673374200,11241.5,11243.75,11226.25,11227.25,2796
1673374500,11227.0,11230.75,11212.5,11217.0,2790
1673374800,11216.5,11227.75,11207.75,11226.5,2614
1673375100,11226.0,11231.0,11222.5,11223.75,1409
1673375400,11224.0,11233.25,11218.0,11231.5,2464
1673375700,11231.5,11243.5,11231.0,11236.5,3060
1673376000,11236.75,11246.0,11227.5,11229.25,2602
1673376300,11229.0,11238.25,11225.0,11237.75,2168
1673376600,11238.0,11240.75,11230.0,11231.75,1624
1673376900,11231.75,11248.75,11221.5,11245.25,3046
1673377200,11245.0,11261.25,11245.0,11252.0,4181
1673377500,11251.75,11258.0,11239.25,11254.75,2624
1673377800,11254.5,11267.5,11250.5,11257.75,2997
1673378100,11257.5,11265.0,11257.0,11262.0,1985
1673378400,11262.25,11270.0,11254.75,11259.75,2601
1673378700,11259.5,11264.25,11250.25,11262.25,2492
1673379000,11262.5,11271.75,11253.0,11264.5,3096
1673379300,11264.25,11267.0,11248.5,11253.0,2206
1673379600,11252.75,11255.5,11244.5,11245.25,2455
1673379900,11245.5,11251.75,11235.0,11248.25,2963
1673380200,11248.0,11250.0,11238.5,11246.25,2090
1673380500,11246.75,11252.25,11241.5,11249.25,2159
1673380800,11249.25,11252.5,11230.5,11239.0,4187
1673381100,11239.25,11241.75,11217.25,11237.25,4109
1673381400,11237.25,11239.5,11222.25,11237.5,2680
1673381700,11238.0,11252.0,11235.5,11248.5,4087
1673382000,11248.25,11249.5,11236.25,11241.75,2153
1673382300,11239.75,11247.5,11237.25,11242.25,1858
1673382600,11242.5,11252.5,11239.0,11251.75,2449
1673382900,11251.75,11256.25,11242.75,11248.0,2509
1673383200,11247.75,11249.5,11238.25,11245.5,2127
1673383500,11245.25,11253.75,11241.75,11248.5,2731
1673383800,11248.0,11261.75,11247.5,11257.5,5249
1673384100,11258.0,11286.25,11257.5,11286.0,12448
1673384400,11285.75,11288.75,11277.25,11280.25,5148
1673384700,11280.5,11285.5,11279.0,11280.75,2030
1673385000,11280.75,11285.0,11278.25,11281.5,1399
1673385300,11282.0,11285.0,11280.25,11283.25,368
1673385600,11283.25,11284.25,11280.0,11281.75,242
1673385900,11281.75,11282.75,11279.25,11280.25,338
1673386200,11280.0,11283.75,11279.25,11282.5,194
1673386500,11282.25,11284.0,11281.75,11283.5,188
1673386800,11283.25,11284.25,11280.25,11283.0,285
1673387100,11283.25,11283.75,11280.75,11280.75,268
1673387400,11281.0,11282.5,11280.0,11282.0,179
1673387700,11281.75,11283.0,11280.0,11281.25,408
1673391600,11282.5,11286.75,11271.5,11272.5,853
1673391900,11272.75,11274.0,11269.5,11270.25,296
1673392200,11270.75,11274.75,11270.75,11271.25,178
1673392500,11271.0,11273.75,11270.25,11273.5,119
1673392800,11273.5,11278.0,11273.0,11277.5,152
1673393100,11278.25,11279.75,11275.75,11279.0,139
1673393400,11279.25,11279.5,11274.5,11276.75,197
1673393700,11277.5,11281.0,11275.5,11280.5,179
1673394000,11280.0,11283.5,11277.0,11279.5,249
1673394300,11279.75,11281.5,11279.0,11281.0,111
1673394600,11281.5,11287.0,11280.75,11285.25,414
1673394900,11285.75,11287.0,11284.0,11285.0,193
1673395200,11285.0,11291.75,11284.25,11291.0,798
1673395500,11290.25,11296.25,11290.0,11295.25,395
1673395800,11295.75,11298.0,11293.25,11296.5,226
1673396100,11296.5,11301.5,11293.0,11293.0,662
1673396400,11293.0,11294.5,11292.25,11293.5,116
1673396700,11293.25,11293.75,11288.5,11290.25,264
1673397000,11291.25,11294.0,11288.0,11289.0,299
1673397300,11289.0,11291.75,11287.0,11291.0,156
1673397600,11291.75,11293.5,11287.0,11290.25,209
1673397900,11290.5,11293.0,11289.25,11289.75,109
1673398200,11290.5,11294.5,11290.0,11291.75,115
1673398500,11291.5,11296.5,11291.25,11296.5,223
1673398800,11296.5,11297.0,11287.5,11287.5,319
1673399100,11288.0,11288.0,11282.5,11285.75,314
1673399400,11285.75,11286.25,11281.5,11282.75,161
1673399700,11282.75,11285.5,11282.0,11282.0,169
1673400000,11281.75,11281.75,11273.75,11276.0,546
1673400300,11275.75,11278.5,11274.75,11278.5,151
1673400600,11277.75,11278.75,11272.5,11278.0,245
1673400900,11278.0,11279.0,11274.0,11274.25,219
